id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_val,mo_sold,yr_sold,sale_type,saleprice,pool_score,garage_score,fireplace_score,basement_score,kitchen_score,overall_score
2261,916384070,20,RL,68.0,8298,Pave,IR1,HLS,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,3.0,6.0,583.0,1.0,0.0,963.0,1546.0,GasA,5,Y,SBrkr,1564,0,0,1564,0.0,0.0,2,0,2,1,5,6,Typ,1,4,2007.0,2.0,2.0,502.0,3,3,Y,132,0,0,0,0,0,0,0.0,0,9,2007,New,267300,0,9036,4,18552,5,40
423,528104070,60,RL,104.0,13518,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,860.0,5,3,PConc,5,3,1.0,1.0,0.0,1.0,0.0,1926.0,1926.0,GasA,5,Y,SBrkr,1966,1174,0,3140,0.0,0.0,3,1,4,1,5,11,Typ,2,4,2009.0,3.0,3.0,820.0,3,3,Y,144,78,0,0,0,0,0,0.0,0,7,2009,New,485000,0,22140,8,28890,5,45
2687,903425190,50,RM,90.0,33120,Pave,IR3,Lvl,AllPub,Inside,Gtl,RRAn,Feedr,1Fam,1.5Fin,6,5,1962,1962,Gable,CompShg,BrkFace,Wd Sdng,0.0,3,3,CBlock,3,3,1.0,1.0,0.0,1.0,0.0,1595.0,1595.0,GasA,3,Y,SBrkr,1611,875,0,2486,0.0,0.0,2,0,5,1,3,8,Typ,1,4,1962.0,1.0,2.0,576.0,3,3,Y,0,0,0,0,0,0,0,0.0,0,10,2006,WD ,220000,0,10368,4,14355,3,30
1436,907176010,60,RL,0.0,13142,Pave,IR1,Lvl,AllPub,Corner,Gtl,PosN,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,128.0,3,3,PConc,4,3,1.0,6.0,688.0,1.0,0.0,176.0,864.0,GasA,5,Y,SBrkr,872,899,0,1771,1.0,0.0,2,1,3,1,4,6,Typ,0,0,1997.0,2.0,2.0,600.0,3,3,Y,0,96,0,0,0,0,0,0.0,0,7,2008,WD ,215700,0,10800,0,10368,4,30
444,528142090,20,RL,107.0,11362,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,42.0,4,3,PConc,5,3,2.0,6.0,1039.0,1.0,0.0,797.0,1836.0,GasA,5,Y,SBrkr,1836,0,0,1836,1.0,0.0,2,0,3,1,4,7,Typ,1,4,2004.0,3.0,3.0,862.0,3,3,Y,125,185,0,0,0,0,0,0.0,0,3,2009,WD ,280000,0,23274,4,27540,4,40
1067,528172080,20,RL,92.0,10845,Pave,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,504.0,4,3,PConc,4,3,2.0,6.0,1149.0,1.0,0.0,454.0,1603.0,GasA,5,Y,SBrkr,1575,0,0,1575,1.0,0.0,2,0,2,1,4,7,Typ,1,3,2003.0,3.0,3.0,732.0,3,3,Y,216,28,0,0,0,0,0,0.0,0,6,2008,WD ,284000,0,19764,3,19236,4,40
2290,923228290,180,RM,21.0,1936,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,0.0,3,3,CBlock,4,3,3.0,4.0,131.0,6.0,499.0,0.0,630.0,GasA,4,Y,SBrkr,630,0,0,630,1.0,0.0,1,0,1,1,3,3,Typ,0,0,-1.0,0.0,0.0,0.0,0,0,Y,0,0,0,0,0,0,0,3.0,0,12,2007,WD ,84500,0,0,0,7560,3,24
168,535476350,20,RL,80.0,9760,Pave,Reg,Lvl,AllPub,Inside,Mod,Norm,Norm,1Fam,1Story,6,7,1963,1984,Hip,CompShg,Wd Sdng,Wd Sdng,218.0,3,3,CBlock,3,3,4.0,4.0,717.0,2.0,263.0,415.0,1395.0,GasA,3,Y,SBrkr,1395,0,0,1395,1.0,0.0,1,0,2,1,3,7,Min1,1,3,1963.0,2.0,2.0,440.0,3,3,Y,657,0,113,0,240,0,0,0.0,0,5,2010,WD ,192000,0,7920,3,12555,3,42
2643,902108060,70,RM,66.0,3960,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,7,8,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,BrkTil,3,3,1.0,1.0,0.0,1.0,0.0,502.0,502.0,GasA,3,N,SBrkr,502,502,0,1004,0.0,0.0,1,0,2,1,4,5,Typ,1,1,1930.0,1.0,1.0,200.0,2,3,N,280,0,68,0,0,0,0,3.0,0,7,2006,WD ,105000,0,1200,1,4518,4,56
2802,907290080,20,RL,70.0,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,1.0,6.0,24.0,1.0,0.0,1836.0,1860.0,GasA,5,Y,SBrkr,1836,0,0,1836,0.0,0.0,2,0,3,1,4,8,Typ,1,4,2004.0,3.0,2.0,484.0,3,3,Y,120,33,0,0,0,0,0,0.0,0,10,2006,WD ,216837,0,8712,4,22320,4,35
1224,534455030,20,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1960,1960,Gable,CompShg,MetalSd,MetalSd,203.0,2,2,CBlock,3,3,1.0,3.0,658.0,1.0,0.0,638.0,1296.0,GasA,3,Y,SBrkr,1496,0,0,1496,0.0,0.0,2,0,3,1,4,6,Typ,0,0,1960.0,2.0,2.0,450.0,3,3,Y,0,22,0,0,0,0,0,3.0,0,2,2008,WD ,141500,0,8100,0,11664,4,30
1382,905104180,20,RL,57.0,9764,Pave,IR1,Lvl,AllPub,FR2,Gtl,Feedr,Norm,1Fam,1Story,5,7,1967,2003,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,CBlock,3,3,1.0,4.0,702.0,1.0,0.0,192.0,894.0,GasA,5,Y,SBrkr,894,0,0,894,1.0,0.0,1,0,3,1,4,5,Typ,0,0,1967.0,2.0,2.0,450.0,3,3,Y,0,0,0,0,0,0,0,0.0,0,5,2008,WD ,130000,0,8100,0,8046,4,35
853,907200230,20,RL,60.0,8430,Pave,Reg,HLS,AllPub,Inside,Mod,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,HdBoard,HdBoard,136.0,3,3,CBlock,4,3,1.0,3.0,616.0,1.0,0.0,424.0,1040.0,GasA,3,Y,SBrkr,1040,0,0,1040,0.0,0.0,2,0,3,1,3,5,Typ,0,0,-1.0,0.0,0.0,0.0,0,0,Y,0,0,0,0,0,0,0,0.0,0,8,2009,WD ,124000,0,0,0,12480,3,25
2237,910201180,70,RM,50.0,9060,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,5,6,1923,1999,Gable,CompShg,Wd Sdng,Plywood,0.0,3,3,BrkTil,4,3,1.0,5.0,548.0,1.0,0.0,311.0,859.0,GasA,5,Y,SBrkr,942,886,0,1828,0.0,0.0,2,0,3,1,4,6,Typ,0,0,-1.0,0.0,0.0,0.0,0,0,Y,174,0,212,0,0,0,0,3.0,0,3,2007,WD ,150909,0,0,0,10308,4,30
2585,535304020,20,RL,66.0,12778,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1952,2003,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,1.0,6.0,658.0,1.0,0.0,350.0,1008.0,GasA,5,Y,FuseA,1008,0,0,1008,1.0,0.0,1,0,2,1,3,4,Typ,0,0,1952.0,2.0,1.0,280.0,3,3,Y,0,154,0,0,0,0,0,3.0,0,1,2006,WD ,139500,0,2520,0,9072,3,30
2193,908275240,20,RL,60.0,8172,Pave,Reg,HLS,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,WdShing,Plywood,0.0,3,3,CBlock,3,3,1.0,5.0,682.0,1.0,0.0,182.0,864.0,GasA,3,Y,SBrkr,864,0,0,864,1.0,0.0,1,0,3,1,3,5,Typ,0,0,1996.0,1.0,2.0,528.0,3,3,N,196,0,0,0,0,0,0,0.0,0,10,2007,COD,79275,0,9504,0,7776,3,20
2262,916384080,20,RL,64.0,9037,Pave,IR1,HLS,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,32.0,4,3,PConc,4,3,3.0,6.0,428.0,1.0,0.0,1048.0,1476.0,GasA,5,Y,SBrkr,1484,0,0,1484,0.0,0.0,2,0,2,1,5,6,Typ,1,4,2006.0,2.0,2.0,472.0,3,3,Y,120,33,0,0,0,0,0,0.0,0,12,2007,WD ,265900,0,8496,4,17712,5,40
1528,909253190,30,RL,52.0,6292,Pave,Reg,Bnk,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,6,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,BrkTil,4,3,2.0,3.0,384.0,1.0,0.0,384.0,768.0,GasA,3,N,SBrkr,790,0,0,790,0.0,0.0,1,0,2,1,3,4,Typ,0,0,1925.0,1.0,1.0,160.0,2,3,Y,0,141,0,0,0,0,0,0.0,0,4,2008,WD ,91000,0,960,0,9216,3,30
370,527276160,60,RL,85.0,11900,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,5,6,1977,1977,Gable,CompShg,HdBoard,Wd Sdng,157.0,3,3,PConc,4,3,1.0,5.0,400.0,1.0,0.0,722.0,1122.0,GasA,5,Y,SBrkr,946,988,0,1934,1.0,0.0,2,1,3,1,3,6,Typ,1,3,1977.0,1.0,2.0,567.0,3,3,P,0,176,0,0,200,0,0,0.0,0,7,2009,WD ,185000,0,10206,3,13464,3,30
2629,535456020,20,RL,70.0,7945,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,0.0,3,3,CBlock,3,3,1.0,5.0,179.0,4.0,506.0,465.0,1150.0,GasA,5,Y,FuseA,1150,0,0,1150,1.0,0.0,1,0,3,1,3,6,Typ,0,0,1959.0,2.0,1.0,300.0,3,3,Y,0,0,0,0,0,0,0,0.0,0,5,2006,WD ,141000,0,2700,0,10350,3,30
1703,528120010,60,RL,134.0,16659,Pave,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,1.0,1.0,0.0,1.0,0.0,1582.0,1582.0,GasA,5,Y,SBrkr,1582,570,0,2152,0.0,0.0,2,1,3,1,4,7,Typ,1,4,2007.0,1.0,2.0,728.0,3,3,Y,0,368,0,0,0,0,0,0.0,0,6,2007,New,260116,0,13104,4,18984,4,40
793,905452050,30,RL,50.0,9340,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,4,6,1941,1950,Hip,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,1.0,3.0,344.0,1.0,0.0,328.0,672.0,GasA,3,Y,SBrkr,672,0,0,672,1.0,0.0,1,0,2,1,3,4,Typ,0,0,1941.0,1.0,1.0,234.0,3,3,N,0,113,0,0,0,0,0,0.0,0,8,2009,WD ,113000,0,2106,0,6048,3,24
1429,906424010,80,RL,0.0,11454,Pave,IR2,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,SLvl,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,302.0,4,3,PConc,4,3,4.0,6.0,770.0,1.0,0.0,631.0,1401.0,GasA,5,Y,SBrkr,1511,0,0,1511,1.0,0.0,2,0,3,1,4,6,Typ,1,2,1995.0,3.0,3.0,811.0,3,3,Y,168,42,0,0,0,0,0,0.0,0,2,2008,WD ,225000,0,21897,2,16812,4,40
648,535352090,30,RL,80.0,8480,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1Story,5,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,0.0,3,4,CBlock,3,3,1.0,4.0,700.0,1.0,0.0,93.0,793.0,GasA,3,Y,SBrkr,793,0,0,793,1.0,0.0,1,0,2,1,2,4,Typ,0,0,1945.0,1.0,1.0,240.0,3,3,Y,0,0,0,0,0,0,0,0.0,0,8,2009,WD ,113000,0,2160,0,7137,2,30
279,908103350,80,RL,65.0,6305,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,SLvl,6,6,1975,1975,Gable,CompShg,Plywood,Plywood,0.0,3,3,CBlock,3,3,3.0,5.0,528.0,1.0,0.0,480.0,1008.0,GasA,3,Y,SBrkr,1096,0,0,1096,1.0,0.0,1,0,3,1,3,5,Typ,1,2,1975.0,1.0,1.0,352.0,3,3,Y,0,0,0,0,0,0,0,0.0,0,6,2010,WD ,125200,0,3168,2,9072,3,36
1705,528142050,60,RL,82.0,9709,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,120.0,5,3,PConc,5,3,4.0,6.0,778.0,1.0,0.0,140.0,918.0,GasA,5,Y,SBrkr,958,1142,0,2100,1.0,0.0,2,1,3,1,5,8,Typ,2,4,2007.0,3.0,3.0,786.0,3,3,Y,172,104,0,0,0,0,0,0.0,0,9,2007,New,319500,0,21222,8,13770,5,40
1257,535380050,50,RL,60.0,10930,Pave,Reg,Bnk,AllPub,Inside,Gtl,Artery,Norm,1Fam,1.5Fin,5,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,1.0,4.0,580.0,1.0,0.0,333.0,913.0,GasA,3,Y,FuseA,1048,510,0,1558,1.0,0.0,1,1,3,1,3,6,Typ,1,3,1962.0,1.0,1.0,288.0,3,3,Y,0,0,0,0,0,0,0,0.0,0,4,2008,WD ,140000,0,2592,3,8217,3,30
2894,916325040,20,RL,0.0,50102,Pave,IR1,Low,AllPub,Inside,Mod,Norm,Norm,1Fam,1Story,6,5,1958,1958,Gable,Tar&Grv,Plywood,Plywood,0.0,3,3,CBlock,4,3,4.0,4.0,909.0,1.0,0.0,723.0,1632.0,GasA,3,Y,SBrkr,1650,0,0,1650,1.0,0.0,1,0,2,1,3,6,Typ,2,4,1958.0,1.0,2.0,518.0,3,3,Y,0,0,0,0,138,0,0,0.0,0,3,2006,WD ,250764,0,9324,8,19584,3,30
1062,528142020,60,RL,74.0,8899,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,108.0,5,3,PConc,4,3,3.0,6.0,40.0,1.0,0.0,908.0,948.0,GasA,5,Y,SBrkr,948,1140,0,2088,0.0,0.0,2,1,4,1,4,10,Typ,1,4,2007.0,3.0,3.0,656.0,3,3,Y,100,24,0,0,0,0,0,0.0,0,6,2008,WD ,250000,0,17712,4,11376,4,40
1729,528218020,60,RL,65.0,10237,Pave,Reg,Lvl,AllPub,Inside,Gtl,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,1.0,1.0,0.0,1.0,0.0,768.0,768.0,GasA,5,Y,SBrkr,768,768,0,1536,0.0,0.0,2,1,3,1,4,6,Typ,1,4,2005.0,3.0,2.0,400.0,3,3,Y,100,38,0,0,0,0,0,0.0,0,6,2007,WD ,176000,0,7200,4,9216,4,30
1925,535177110,20,RL,80.0,9736,Pave,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,1Fam,1Story,6,6,1957,1969,Gable,CompShg,Wd Sdng,Wd Sdng,289.0,3,3,CBlock,3,3,1.0,4.0,668.0,3.0,138.0,525.0,1331.0,GasA,4,Y,SBrkr,1721,0,0,1721,0.0,0.0,1,0,4,1,3,8,Typ,3,3,1957.0,1.0,2.0,464.0,3,3,Y,0,0,0,0,0,0,0,0.0,0,4,2007,WD ,174850,0,8352,9,11979,3,36
415,527455050,160,RL,24.0,2364,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,0.0,3,3,CBlock,4,3,1.0,5.0,320.0,1.0,0.0,484.0,804.0,GasA,3,Y,SBrkr,804,744,0,1548,0.0,1.0,2,1,3,1,3,7,Typ,1,3,1978.0,1.0,2.0,440.0,3,3,Y,108,0,0,0,0,0,0,0.0,0,7,2009,WD ,147000,0,7920,3,9648,3,30
78,531452020,120,RL,55.0,7892,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,1Story,6,5,1979,1979,Gable,CompShg,Plywood,Plywood,0.0,3,3,CBlock,4,3,1.0,1.0,0.0,1.0,0.0,918.0,918.0,GasA,3,Y,SBrkr,918,0,0,918,0.0,0.0,2,0,2,1,3,5,Typ,1,3,1979.0,1.0,1.0,264.0,3,3,Y,28,0,0,0,0,0,0,0.0,0,4,2010,WD ,99500,0,2376,3,11016,3,30
428,528108040,60,RL,95.0,12350,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,9,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,5,3,1.0,6.0,986.0,1.0,0.0,379.0,1365.0,GasA,5,Y,SBrkr,1365,1325,0,2690,1.0,0.0,2,1,3,1,5,8,Typ,1,4,2009.0,2.0,3.0,864.0,3,3,Y,0,197,0,0,0,0,0,0.0,0,7,2009,New,398800,0,23328,4,20475,5,45
1756,528280110,60,RL,62.0,7917,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,6,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,PConc,4,3,1.0,1.0,0.0,1.0,0.0,953.0,953.0,GasA,5,Y,SBrkr,953,694,0,1647,0.0,0.0,2,1,3,1,3,7,Typ,1,3,1999.0,2.0,2.0,460.0,3,3,Y,0,40,0,0,0,0,0,0.0,0,8,2007,WD ,175000,0,8280,3,11436,3,30
1280,535456100,20,RL,60.0,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1954,1954,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,1.0,1.0,0.0,1.0,0.0,825.0,825.0,GasA,3,Y,FuseA,825,0,0,825,0.0,1.0,1,0,2,1,3,4,Typ,0,0,1954.0,1.0,1.0,350.0,3,3,Y,0,0,0,0,0,0,0,0.0,0,7,2008,WD ,109500,0,3150,0,7425,3,35
1928,535181030,20,RL,0.0,12155,Pave,IR3,Lvl,AllPub,Inside,Gtl,PosN,Norm,1Fam,1Story,6,3,1970,1970,Gable,CompShg,Plywood,Plywood,0.0,3,3,CBlock,4,3,1.0,2.0,1237.0,1.0,0.0,420.0,1657.0,GasA,4,Y,SBrkr,1657,0,0,1657,0.0,1.0,2,0,3,1,3,7,Typ,1,3,1970.0,1.0,2.0,484.0,3,3,Y,0,0,0,0,147,0,0,0.0,0,3,2007,WD ,163500,0,8712,3,19884,3,18
2671,903200050,30,RL,0.0,7446,Pave,Reg,Lvl,AllPub,Corner,Gtl,Feedr,Norm,1Fam,1Story,4,5,1941,1950,Gable,CompShg,WdShing,Wd Shng,0.0,3,3,CBlock,3,3,1.0,3.0,266.0,1.0,0.0,522.0,788.0,GasA,3,Y,FuseA,788,0,0,788,0.0,0.0,1,0,2,1,3,4,Typ,2,3,-1.0,0.0,0.0,0.0,0,0,Y,0,0,0,0,0,0,0,2.0,0,4,2006,WD ,100000,0,0,6,7092,3,20
2501,533125120,60,RL,105.0,11025,Pave,Reg,HLS,AllPub,Inside,Mod,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,HdBoard,ImStucc,692.0,4,3,PConc,5,3,4.0,6.0,1118.0,1.0,0.0,216.0,1334.0,GasA,5,Y,SBrkr,1520,1306,0,2826,1.0,0.0,2,1,3,1,4,9,Typ,3,3,1992.0,2.0,3.0,888.0,3,3,Y,177,208,186,0,0,0,0,0.0,0,10,2006,WD ,334000,0,23976,9,20010,4,40
225,905106170,20,RL,65.0,7832,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,0.0,3,3,CBlock,3,3,1.0,6.0,775.0,1.0,0.0,89.0,864.0,GasA,5,Y,SBrkr,864,0,0,864,1.0,0.0,1,0,2,1,3,4,Typ,0,0,1969.0,1.0,1.0,280.0,3,3,Y,226,0,0,0,0,0,0,0.0,0,5,2010,WD ,137250,0,2520,0,7776,3,25
2317,527108010,60,RL,134.0,19378,Pave,IR1,HLS,AllPub,Corner,Gtl,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,456.0,4,3,PConc,4,3,2.0,6.0,57.0,1.0,0.0,1335.0,1392.0,GasA,5,Y,SBrkr,1392,1070,0,2462,1.0,0.0,2,1,4,1,4,9,Typ,1,4,2006.0,2.0,2.0,576.0,3,3,Y,239,132,0,168,0,0,0,0.0,0,3,2006,New,320000,0,10368,4,16704,4,35
160,535401080,20,RL,0.0,9830,Pave,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,4,CBlock,3,3,1.0,5.0,72.0,3.0,258.0,733.0,1063.0,GasA,5,Y,SBrkr,1287,0,0,1287,1.0,0.0,1,0,3,1,4,7,Typ,1,4,1997.0,3.0,2.0,576.0,3,3,Y,364,17,0,0,182,0,0,0.0,0,3,2010,WD ,162000,0,10368,4,9567,4,35
100,533213030,20,FV,0.0,4403,Pave,IR2,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,MetalSd,MetalSd,432.0,5,3,PConc,5,3,3.0,6.0,578.0,1.0,0.0,892.0,1470.0,GasA,5,Y,SBrkr,1478,0,0,1478,1.0,0.0,2,1,2,1,4,7,Typ,1,4,2009.0,3.0,2.0,484.0,3,3,Y,0,144,0,0,0,0,0,0.0,0,6,2010,New,222000,0,8712,4,22050,4,35
482,528250040,60,RL,0.0,8174,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,1.0,6.0,494.0,1.0,0.0,204.0,698.0,GasA,5,Y,SBrkr,698,644,0,1342,1.0,0.0,2,1,3,1,4,7,Typ,1,3,2003.0,3.0,2.0,393.0,3,3,Y,100,56,0,0,0,0,0,0.0,0,5,2009,WD ,178000,0,7074,3,8376,4,35
177,902128170,30,RM,60.0,7200,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1Story,5,7,1940,1992,Gable,CompShg,MetalSd,MetalSd,294.0,3,4,CBlock,3,3,1.0,4.0,510.0,1.0,0.0,278.0,788.0,GasA,3,Y,SBrkr,804,0,0,804,1.0,0.0,1,0,2,1,4,4,Typ,2,4,1940.0,1.0,1.0,240.0,3,3,Y,0,0,154,0,0,0,0,3.0,0,2,2010,WD ,119000,0,2160,8,7092,4,35
1971,535477130,60,RL,69.0,7590,Pave,Reg,Lvl,AllPub,Inside,Gtl,PosN,Norm,1Fam,2Story,5,5,1962,1962,Gable,CompShg,VinylSd,VinylSd,288.0,3,3,CBlock,3,3,1.0,5.0,540.0,1.0,0.0,324.0,864.0,GasA,3,Y,SBrkr,876,936,0,1812,0.0,0.0,2,0,4,1,3,8,Typ,1,3,1962.0,2.0,1.0,264.0,3,3,Y,0,168,0,0,0,0,0,0.0,0,7,2007,WD ,169500,0,2376,3,7776,3,25
484,528275070,60,RL,0.0,8795,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,1.0,6.0,300.0,1.0,0.0,652.0,952.0,GasA,5,Y,SBrkr,980,1276,0,2256,0.0,0.0,2,1,4,1,4,8,Typ,1,3,2000.0,3.0,2.0,554.0,3,3,Y,224,54,0,0,0,0,0,0.0,0,4,2009,WD ,236000,0,9972,3,11424,4,35
1561,911370490,120,RM,44.0,3843,Pave,IR1,HLS,AllPub,Inside,Mod,Norm,Norm,TwnhsE,1Story,8,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,186.0,5,3,PConc,5,3,4.0,6.0,1476.0,1.0,0.0,120.0,1596.0,GasA,5,Y,SBrkr,1648,0,0,1648,1.0,1.0,2,0,2,1,5,5,Typ,1,4,2007.0,3.0,2.0,525.0,3,3,Y,162,53,0,153,0,0,0,0.0,0,8,2008,New,294464,0,9450,4,23940,5,40
992,526354070,60,RL,85.0,11075,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,0.0,3,3,CBlock,2,3,2.0,5.0,500.0,2.0,276.0,176.0,952.0,GasA,3,Y,SBrkr,1092,1020,0,2112,0.0,0.0,2,1,4,1,3,9,Typ,2,4,1969.0,1.0,2.0,576.0,3,3,Y,280,0,0,0,0,0,0,0.0,0,6,2008,WD ,206900,0,10368,8,5712,3,30
73,531367050,60,RL,76.0,10142,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,1.0,6.0,656.0,1.0,0.0,300.0,956.0,GasA,5,Y,SBrkr,956,1128,0,2084,1.0,0.0,2,1,4,1,4,8,Typ,0,0,2004.0,2.0,2.0,618.0,3,3,Y,0,45,0,0,0,0,0,0.0,0,1,2010,WD ,233000,0,11124,0,11472,4,35
2646,902110130,30,RM,56.0,7741,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,6,5,1924,1950,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,BrkTil,3,2,1.0,4.0,143.0,3.0,72.0,817.0,1032.0,GasA,4,N,FuseA,1032,0,0,1032,0.0,0.0,1,0,2,1,3,5,Typ,0,0,1995.0,1.0,1.0,280.0,3,3,Y,0,0,112,0,0,0,0,3.0,0,6,2006,COD,108000,0,2520,0,6192,3,30
